date,text,likes,retweets,link
2018-05-01,"RT @BolsonaroSP: OBRIGADO RIBEIRÃO
Obrigado Ribeirão Preto-SP pelo carinho e consideração. O sertanejo, o produtor, o ruralista é conserva…",0,566,https://twitter.com/jairbolsonaro/status/991281967856603138
2018-05-01,"RICTV, nossa passagem por Camboriú/SC. https://t.co/v5RjSojIKb",1503,225,https://twitter.com/jairbolsonaro/status/991276727874748416
2018-04-30,"Obrigado pela recepção e confiança amigos da Agrishow, uma das maiores feiras do ramo na América Latina! Em Ribeirão Preto - SP. https://t.co/VDdo48yfJ1",4811,731,https://twitter.com/jairbolsonaro/status/991004152204537858
2018-04-30,Parabéns Garoto! Um forte abraço do seu pai! 👍🏻 @FlavioBolsonaro https://t.co/2aMGsmdcXL,4673,380,https://twitter.com/jairbolsonaro/status/990971402265219072
2018-04-30,"- Esse carinho do nosso povo é indescritível. 
- Navegantes/SC/Brasil. https://t.co/dmnknPEoZz",6893,1330,https://twitter.com/jairbolsonaro/status/990900323320516608
2018-04-29,Chegada há pouco em Navegantes. Seguindo para compromissos. Obrigado Santa Catarina. Amanhã em Ribeirão Preto-SP. https://t.co/fqFzhPSTqf,6260,1380,https://twitter.com/jairbolsonaro/status/990725530797428736
2018-04-29,Sindicalista jornalista petista ameaça colega de profissão da Rede Record que cobria acampamento do PT em Curitiba. https://t.co/qwdvAgNDcj,8610,2810,https://twitter.com/jairbolsonaro/status/990595250635886592
2018-04-29,"Garotada, obrigado pela confiança. Vocês são o combustível da nossa esperança de um Brasil melhor! Meus parabéns, um forte abraço a todos e boa sorte! Vídeo via @tercalivre https://t.co/lDaEnC1ohv",6898,1419,https://twitter.com/jairbolsonaro/status/990553167715762177
2018-04-29,"Afinal, qual será o temor do Senador Lindbergh do PT/RJ? https://t.co/cf32ehEtiN",4147,804,https://twitter.com/jairbolsonaro/status/990542098192568321
2018-04-28,"Lindbergh Farias responsabiliza Bolsonaro, Moro e Globo por tiros em Curitiba. https://t.co/TfeGm4Sqth",2719,556,https://twitter.com/jairbolsonaro/status/990372000551063552
2018-04-28,"Se governar é entregar ministérios estatais e bancos oficiais à partidos políticos, então votem em quem está fazendo ""alianças."" https://t.co/wHkZ4Tu9zB",4191,1169,https://twitter.com/jairbolsonaro/status/990328894246047745
2018-04-28,A causa do descrédito da classe política. https://t.co/siH3ptW7ye,2723,639,https://twitter.com/jairbolsonaro/status/990225909847330816
2018-04-27,Entrega de Espadim Polícia Militar de Goiás. Com @bolsonarosp e @delegadowaldir https://t.co/3HlBIajwPP,2582,322,https://twitter.com/jairbolsonaro/status/990008894121488384
2018-04-27,Trump pede oração a Ben Carson. Em suas palavras muita coincidência com o Brasil. Via @emb_resistencia https://t.co/88ODzvVCAw,4945,1250,https://twitter.com/jairbolsonaro/status/989949997062983680
2018-04-27,"Wadih Damous, PT/RJ, chama juízes e procuradores e justiça de nazi-fascistas. Tudo para defender Lula. https://t.co/MBEo9AYDih",3159,760,https://twitter.com/jairbolsonaro/status/989661093961363457
2018-04-26,“FUI AGREDIDO! CHAMEM O BATMAN....” Kkkkkkk https://t.co/Y2HWsaaMxe,12874,2600,https://twitter.com/jairbolsonaro/status/989605215832870912
2018-04-26,"Mais perfis falsos nas ruas do Ceará. Pacatuba e Maracanaú, um Forte abraço Grande Região Nordeste. 👍🏻 https://t.co/IiZDvuIFUg",3830,837,https://twitter.com/jairbolsonaro/status/989511530277466113
2018-04-26,Obrigado Rondonópolis - MT. Um forte abraço Região Centro-Oeste. https://t.co/tBFEkoL05e,1830,372,https://twitter.com/jairbolsonaro/status/989500082268659712
2018-04-26,"- Haja inteligência artificial no Pará.
- Um abraço região Norte. https://t.co/QXEv76AaJn",3517,908,https://twitter.com/jairbolsonaro/status/989495242440282115
2018-04-26,"- Obrigado Belford Roxo. 
- Um abraço Rio de Janeiro. https://t.co/UlG6c3SR8P",8453,1643,https://twitter.com/jairbolsonaro/status/989481650890387457
2018-04-26,"- Obrigado Santo Amaro da Imperatriz.  
- Um abraço Santa Catarina. https://t.co/cFsxbGcAjU",3921,694,https://twitter.com/jairbolsonaro/status/989451568624873473
2018-04-25,Este “professor” tem condições de ministrar uma aula? https://t.co/rGJCH8i0JW,7604,2057,https://twitter.com/jairbolsonaro/status/989186377727336448
2018-04-25,"TURISMO: Não é campanha, é missão. Vídeo de 2016. https://t.co/4WkN2e000b",1347,186,https://twitter.com/jairbolsonaro/status/989102745880813568
2018-04-24,Imaginem @jairbolsonaro chamando de hiena a Sra. Marina Silva..... Assista: https://t.co/NV03qAZbWm,8543,2245,https://twitter.com/jairbolsonaro/status/988817773567664128
2018-04-23,"Paraguai à Direita. Parabéns Mário Abdo Benítez. No campo de batalha ideológico os inimigos da democracia, do progresso e da família devem ser dizimados nas urnas. Em outubro será a vez do nosso povo bradar: ""Brasil acima de tudo! Deus acima de todos!""",14255,2724,https://twitter.com/jairbolsonaro/status/988539958871937025
2018-04-23,"- Grande parte da imprensa consegue ficar pior do que sempre foi. 
- A calúnia é o seu norte.
- Enéas Carneiro no campo das idéias está mais atual que nunca. https://t.co/w48Tvrgl8R",4786,1019,https://twitter.com/jairbolsonaro/status/988373097651851265
2018-04-22,"A cada demonstração de carinho, o crescimento da responsabilidade. Boa noite a todos! https://t.co/mzWuoPDyFs",7703,1303,https://twitter.com/jairbolsonaro/status/988203767236526081
2018-04-22,"- Hoje, 22/abril, às 15hs, na Band.
- Agora com Datena.
- Estarei lá. Bom domingo a todos. Jair Bolsonaro. https://t.co/u9CK9ynOBy",5531,918,https://twitter.com/jairbolsonaro/status/988095445170876416
2018-04-22,"""Robôs"" em Maracanaú e Pacatuba. Obrigado meu Ceará. Vídeo de @HeitorFreireCE : https://t.co/jRrMzeyDKs",3970,762,https://twitter.com/jairbolsonaro/status/988031999440023552
2018-04-21,"Vou abrir o jogo: como vocês, sou também um robô de última geração somente detectado com inteligência artificial. Kkkkk https://t.co/hLr1mAvQTx",15608,2941,https://twitter.com/jairbolsonaro/status/987768390621294592
2018-04-21,"- Revista Veja diz que uso robôs de última geração para obter sucesso na internet. 
- E que somente com inteligência artificial tal operação poderia ser detectada. 
- Meus ""robôs"", na verdade, é o povo brasileiro. https://t.co/8y9jDHh4ao",9363,1938,https://twitter.com/jairbolsonaro/status/987727778094206979
2018-04-21,"- No show do Sérgio Malandro.
- Esse carinho que recebo não tem preço. 
- Obrigado Sérgio, obrigado Brasil! https://t.co/mpWTDddnBg",7774,1627,https://twitter.com/jairbolsonaro/status/987703951486267392
2018-04-21,21 de abril: Meus parabéns e reconhecimento ao duro trabalho dos Policiais Militares e Civis de todo Brasil por seu dia. Em um futuro próximo melhores dias virão para todos os cidadãos de bem! Um forte abraço extensivo a toda corporação! Brasil Acima de Tudo! Deus acima de todos!,10083,1911,https://twitter.com/jairbolsonaro/status/987697498725765121
2018-04-21,"@ufc_brasil @BorrachinhaMMA Parabéns e sucesso, Guerreiro! Ossss",381,24,https://twitter.com/jairbolsonaro/status/987694126035558401
2018-04-21,Entrevista ao Programa “Direto de Brasília: 👍🏻 https://t.co/jHOGf5IQiO,1031,239,https://twitter.com/jairbolsonaro/status/987682065347997697
2018-04-21,RT @CarlosBolsonaro: A QUE PONTO CHEGARÃO? Como pode a @VEJA inventar uma notícia de que Bolsonaro tem assessoria de alavancamento na inter…,0,1203,https://twitter.com/jairbolsonaro/status/987637941848674304
2018-04-21,São muitos robôs de internet e ativismo pago disse a mídia! A que ponto ridículo chegarão para tentar nos denegrir? Obrigado a todos pela consideração! https://t.co/2yiEp40MXb,6243,1217,https://twitter.com/jairbolsonaro/status/987633498830921729
2018-04-20,“MÍDIA ESCULACHADA.”  Via @CanalHipocritas - assista: https://t.co/zDnjvMlpFJ,1875,418,https://twitter.com/jairbolsonaro/status/987299797026705408
2018-04-19,"Via @CarlosBolsonaro : Uma boa notícia em prol da preservação da história do Brasil e do importante papel das Forças Armadas na proteção de nossa nação. Parabéns a todos, em especial aos bravos guerreiros do Exército Brasileiro que hoje comemoram seu dia! https://t.co/8AWLLCBoTk",3452,787,https://twitter.com/jairbolsonaro/status/986993792044683264
2018-04-19,Brasília: nem sempre quem está aqui trabalha! Assista e entenda: https://t.co/oB5sdXTpKr,3854,829,https://twitter.com/jairbolsonaro/status/986975959348899841
2018-04-19,Comemoração dos 70 anos de Israel 🇮🇱 👏🏻. https://t.co/fkr87kiC36,4275,654,https://twitter.com/jairbolsonaro/status/986898865847787520
2018-04-19,"Assista: @augustosnunes , @BlogDoPim e José Maria analisam o pré-candidato Bolsonaro. https://t.co/0sHc4PIMQ7",1088,234,https://twitter.com/jairbolsonaro/status/986892432603320320
2018-04-18,"General Mourão: ""Estou com o deputado Bolsonaro e espero que ele seja eleito presidente do Brasil."" https://t.co/nKeSu6c3zN",12011,3040,https://twitter.com/jairbolsonaro/status/986723447786098690
2018-04-18,"RT @BolsonaroSP: Almoçamos hojena Embaixada da Espanha a convite do Exmº Sr. Embaixador Fernando Vilallonga, junto com os Embaixadores de 1…",0,1416,https://twitter.com/jairbolsonaro/status/986679557674733569
2018-04-18,Muito honrado por ter sido agraciado com a Medalha Mérito Santos Dumont. https://t.co/jFzjVse4SM,5631,852,https://twitter.com/jairbolsonaro/status/986532499479257088
2018-04-17,RT @CarlosBolsonaro: SEXO PARA CRIANÇAS NAS ESCOLAS E RELATÓRIO DA COMISSÃO DA VERDADE DA ESQUERDA REJEITADOS DO PLANO MUNICIPAL DE EDUCAÇÃ…,0,1192,https://twitter.com/jairbolsonaro/status/986376104888995840
2018-04-17,Hoje tudo faz sentido! 👍🏻 https://t.co/9WIRRA8hWX,12094,2604,https://twitter.com/jairbolsonaro/status/986325165716987904
2018-04-17,"- Quilombolas com Bolsonaro.
- Obrigado Direita Mato Grosso. https://t.co/P6O7bA3fmi",6654,1694,https://twitter.com/jairbolsonaro/status/986194568902332417
2018-04-16,"- Editorial do jornal O Estado de São Paulo: ""PT joga a cartada Bolsonaro.”
- Dentro do STF Gilberto Carvalho tenta tornar inelegível Jair Bolsonaro.
- Peço compartilhar. https://t.co/7yhNtPvG7P",10092,4634,https://twitter.com/jairbolsonaro/status/986013770911805442
2018-04-16,"Ninguém vê qualquer um desses que me acusam de ser antidemocrático se posicionarem contra o controle da mídia e internet, que, quando livres, ajudam a sustentar a democracia e se tornam uma grande resistência ao plano de poder da esquerda e suas várias faces.",12671,2493,https://twitter.com/jairbolsonaro/status/985958606079168513
2018-04-16,"Smith Hays, gay, fala da acusação de Raquel Dodge contra Bolsonaro. https://t.co/lDqJcQbpAY",3088,755,https://twitter.com/jairbolsonaro/status/985824705310543872
2018-04-15,"A Sra. Chefe do MP, antes de denúncias infundadas, deveria conhecer o processo de criação de quilombolas, visita-los e entender o que significam. Em muitos casos, nossos irmãos ficam reféns de ""chefes"", sem liberdade para até mesmo trabalhar a terra. https://t.co/vJKqF0PVaB",7720,1906,https://twitter.com/jairbolsonaro/status/985621637251915776
2018-04-15,"Na divisão de classes o avanço do socialismo. Peço assistir, comentar e compartilhar. https://t.co/LmYSby42DN",6772,1851,https://twitter.com/jairbolsonaro/status/985536331953696768
2018-04-15,RT @BolsonaroSP: Satisfação em ter seu trabalho reconhecido ao aparecer no JN. Nem qnd entrei com mandando de segurança no STF sobre as 10…,0,737,https://twitter.com/jairbolsonaro/status/985523856357167106
2018-04-15,"RT @BolsonaroSP: No link abaixo falo mais sobre o falso print, único documento de fundamenta a denúncia da PGR contra mim, e quem é a ""jorn…",0,1771,https://twitter.com/jairbolsonaro/status/985492001532579840
2018-04-14,"- Muito racismo e homofobia juntos...
- Chega do politicamente correto. https://t.co/NEDicIIMar",14980,3971,https://twitter.com/jairbolsonaro/status/985180663157534720
2018-04-13,Mais um boçal fakenews! Estou em casa muito tranquilo e me sentindo bem como nunca! A que ponto chegará o descompromisso do jornalismo com a verdade? https://t.co/Vx1OgWiIYW,12750,3194,https://twitter.com/jairbolsonaro/status/984941631555203073
2018-04-13,Mais uma denúncia. Comente. https://t.co/u2RM47tRPe,12187,3185,https://twitter.com/jairbolsonaro/status/984939330430033923
2018-04-13,"Roraima, Brasil, 12.04.2018. 👍🏻🇧🇷 https://t.co/uKlIbZx8EE",5815,859,https://twitter.com/jairbolsonaro/status/984873783206039553
2018-04-13,@sddsbombom Não posso te ajudar com este problema! Boa sorte!,601,111,https://twitter.com/jairbolsonaro/status/984587997545889797
2018-04-12,"Bolsonaro em Roraima: recepção, situação da Venezuela, Sergio Moro, Militares nos Ministérios, fakenews, misogino, Comandante do Exército, a esquerda e o controle da mídia, coligações, extrema direita, Plano de Governo e coração verde e amarelo. https://t.co/zzPPyQ5qIE",3511,567,https://twitter.com/jairbolsonaro/status/984579320520822785
2018-04-12,"Hoje, quinta-feira 12/abril, às 13h20, pousaremos em Boa Vista/RR para mais uma vez nos aprofundarmos sobre os problemas da região, bem como cumprir a função de um parlamentar. Desde já muito obrigado pelo apoio e consideração. https://t.co/wZ3121Yq6s",3880,551,https://twitter.com/jairbolsonaro/status/984404960426196992
2018-04-11,"Recebi hoje o Embaixador do Reino Unido, @VijayR_HMG , ocasião em que foram tratados vários assuntos, destacando-se investimentos estratégicos, bilateralismo, meritocracia, segurança pública, bem como desburocratização e combate à corrupção. https://t.co/B3z2b7DXwL",5691,841,https://twitter.com/jairbolsonaro/status/984052466223403008
2018-04-11,Causa estranheza a defesa de Lula pedir transferência para dependências militares. Afinal para a esquerda o militar sempre foi sinônimo de tortura e desrespeito aos direitos humanos. 🤔. https://t.co/guur8XLPoB,11568,2797,https://twitter.com/jairbolsonaro/status/983993825097068546
2018-04-11,Bastidores da TV RURAL. Um bate-papo sobre muitos temas antes do Programa. https://t.co/a9XY2BvieW,1588,235,https://twitter.com/jairbolsonaro/status/983858423396696064
2018-04-10,https://t.co/Q7goGIjrUi,8174,1145,https://twitter.com/jairbolsonaro/status/983791374419005440
2018-04-09,RT @CarlosBolsonaro: Agora em Curitiba/PR. A esquerda sempre posando de vítima. Tire suas conclusões: https://t.co/oYvwSDOYJf,0,294,https://twitter.com/jairbolsonaro/status/983402286163652609
2018-04-09,Hamas lá e o PT/MST cá. Mentiras e vitimismo como arma na propaganda do Poder. https://t.co/m9uuIbjsss,2477,473,https://twitter.com/jairbolsonaro/status/983347921151234048
2018-04-09,Um pequeno resumo sobre quem é e as ideias de Bolsonaro. 👍🏻. https://t.co/FrIjIzAhrU,3282,683,https://twitter.com/jairbolsonaro/status/983309305633009664
2018-04-09,"Domingo, 08/abril, 1/2 maratona do Rio. Obrigado Rio de Janeiro e participantes de todo o Brasil. https://t.co/NMjYvvGwRO",5690,754,https://twitter.com/jairbolsonaro/status/983305895567396866
2018-04-08,"Obrigado pela homenagem, jipeiros das dunas de Natal-RN. E a responsabilidade cresce junto! 🇧🇷! https://t.co/02Xfqs4f89",8626,1360,https://twitter.com/jairbolsonaro/status/982973501014454272
2018-04-08,Conheça o Mecanismo (Sistema). Impossível mudar o Brasil sem quebrarmos suas engrenagens. https://t.co/n0IUqCIclc,4453,706,https://twitter.com/jairbolsonaro/status/982970973484920832
2018-04-08,"- A imprensa diz que nosso palanque é frágil para 2018.
- Digo-lhes que o nosso palanque é o povo, e não partidos políticos. https://t.co/r6qTPCp9Px",8487,1392,https://twitter.com/jairbolsonaro/status/982927639118798848
2018-04-07,🇧🇷,30522,7870,https://twitter.com/jairbolsonaro/status/982738806972538881
2018-04-07,"RT @BolsonaroSP: Acabei de denunciar no Ministério Público de São Paulo o ex-vereador do PT de Diadema, vulgo ""Maninho"", por tentativa de h…",0,6653,https://twitter.com/jairbolsonaro/status/982429190963302401
2018-04-06,A prisão do Lula. https://t.co/K811pp1HEZ,8104,1831,https://twitter.com/jairbolsonaro/status/982231285325217794
2018-04-05,Boa noite 👍🏻🇧🇷!,33734,7141,https://twitter.com/jairbolsonaro/status/982008194305331207
2018-04-05,"Agora no Rio Grande do Sul. Obrigado, amigos! https://t.co/FKrUBnpbGo",4765,656,https://twitter.com/jairbolsonaro/status/981986710199422976
2018-04-05,Após decisão do STF cabe a cada um de nós se empenhar para mudar o destino da nossa Pátria. https://t.co/eeNOKjt1Nd,6738,1120,https://twitter.com/jairbolsonaro/status/981900054246998017
2018-04-04,"- O que representa para a democracia  a decisão de hoje do STF.
- Canal Rural. https://t.co/fzf4iH0ROc",3515,658,https://twitter.com/jairbolsonaro/status/981654840848904192
2018-04-04,RT @CarlosBolsonaro: Os fatos! https://t.co/Eb8467AWIw,0,454,https://twitter.com/jairbolsonaro/status/981534530182971392
2018-04-04,"O partido do Exército é o Brasil. Homens e mulheres, de verde, servem à Pátria. Seu Comandante é um Soldado a serviço da Democracia e da Liberdade. Assim foi no passado e sempre será. Com orgulho: ""Estamos juntos General Villas Boas."" Jair Bolsonaro / Capitão / Deputado Federal.",24221,5169,https://twitter.com/jairbolsonaro/status/981460852867059714
2018-04-03,Quando os venezuelanos foram às ruas já era tarde ..... https://t.co/bt6WB0CKZP,8168,2296,https://twitter.com/jairbolsonaro/status/981259369345142784
2018-04-03,Onde a esquerda colocou o Brasil. O que precisa ser mudado. https://t.co/YIvWj1mMqs,5214,1331,https://twitter.com/jairbolsonaro/status/981212668005634048
2018-04-03,Mais um pouco de economia. https://t.co/wiXHYtQsms,1356,181,https://twitter.com/jairbolsonaro/status/981093903255457792
2018-04-02,"- Com pesar comunico o passamento do Capitão Jorge Francisco, meu Ch Gab e amigo de 20 anos.
- Nosso compromisso de hoje em Vitória/ES fica adiado.
- Deus conforte a todos. https://t.co/Ses22nzbLE",3759,459,https://twitter.com/jairbolsonaro/status/980760843389370369
2018-04-02,"- Com pesar comunico o passamento de meu Chefe de Gabinete, Capitão QAO Jorge Francisco... leal amigo de 20 anos.
- Pedimos a Deus conforto de sua família e amigos.",9197,658,https://twitter.com/jairbolsonaro/status/980657155425685504
2018-04-01,"Quem desconsidera o plano de poder e a ideologia por trás da corrupção observada em nosso Brasil, ou é muito inocente, ou está com más intenções.",9705,1991,https://twitter.com/jairbolsonaro/status/980587011856830465
2018-04-01,"RT @CarlosBolsonaro: Intererência da internet na “democracia global” leia-se, interferência do livre pensamento e propaganda explícita para…",0,550,https://twitter.com/jairbolsonaro/status/980581949478711303
2018-04-01,"A esquerda quer a apuração imediata dos tiros no ônibus do Lula. E quanto aos tiros que mataram Celso Daniel, alguém ouviu o PT querer sua elucidação? Sempre viveram de mentiras, cadáveres e miséria  produzidos por eles mesmos.",15105,3697,https://twitter.com/jairbolsonaro/status/980477657593892865
2018-04-01,"Dias 03 e 04 de abril, todo dia é dia para lutarmos por liberdade e democracia. https://t.co/sJR2ygYtxE",3066,843,https://twitter.com/jairbolsonaro/status/980454598723948544
2018-04-01,Uma Boa Páscoa a todos! 👍🏻 https://t.co/bdKYlVLa7H,5140,795,https://twitter.com/jairbolsonaro/status/980412159036461056
2018-03-31,Encontro com velhos paraquedistas. https://t.co/VJxqoS8BD2,1297,148,https://twitter.com/jairbolsonaro/status/980172196541861888
2018-03-31,"31 de março de 1964. Hoje todos sabem contra quem lutamos no passado. Mais importante que a própria vida é a liberdade de um povo, pois SEM LIBERDADE NÃO HÁ VIDA! Parabéns Brasil pelas suas Forças Armadas. https://t.co/9uNJsSQuMp",8253,2140,https://twitter.com/jairbolsonaro/status/980042215887163392
2018-03-30,Nossa passagem por Curitiba e Ponta Grossa em 2 minutos. Muito obrigado Paraná. https://t.co/4NSj0jfbZu,2795,442,https://twitter.com/jairbolsonaro/status/979713619037474818
2018-03-30,👍🏻 https://t.co/xhffiMg9g0,3410,357,https://twitter.com/jairbolsonaro/status/979663684585885696
2018-03-30,"RT @FlavioBolsonaro: Qual parte você ainda não entendeu de que o Rio está em guerra?
Segurança jurídica para que nossos policiais eliminem…",0,458,https://twitter.com/jairbolsonaro/status/979663493652770816
2018-03-29,"A mídia age de má fé novamente, agora alegando que defini quem será o Ministro da Cultura baseando-se em um vídeo descontraído. Fake News! Não escolhi ministro da cultura, até porque, chegando lá, nem existirá esse Ministério, será uma secretaria dentro do Ministério da Educação.",18551,4648,https://twitter.com/jairbolsonaro/status/979391351157592067
2018-03-29,Prisão em segunda instância: a lei é para todos? https://t.co/9Jl6W4iTfj,3794,1008,https://twitter.com/jairbolsonaro/status/979356735487004672
2018-03-29,Seguimos com nossos compromissos no Paraná. Para mais informações e detalhes sigam o twitter de @BolsonaroSP . https://t.co/ibfIYSlNcQ,3779,703,https://twitter.com/jairbolsonaro/status/979315366609457154
2018-03-28,"(Ponta Grossa, Paraná - 28/03/2018) via @BolsonaroPB https://t.co/VrY9gLLNjw",6730,1699,https://twitter.com/jairbolsonaro/status/979135801031307265
2018-03-28,Somando: Além de @flaviomorgen,991,94,https://twitter.com/jairbolsonaro/status/979050850688565253
2018-03-28,"Assista “O Preço da Ignorância” no canal de @moura_101 com @OdeCarvalho , @leandroruschel e outros. Um vídeo que pode ser substituido por um filme que assistiria como lazer, mas que impactará em sua vida e entendimento sobre plano de poder que nos cerca. https://t.co/Z11U1pAudN",2949,747,https://twitter.com/jairbolsonaro/status/979039785196052480
2018-03-28,91 anos da Dona Olinda: parabéns para a melhor mãe do mundo! https://t.co/8lQylzS4Ph,4943,560,https://twitter.com/jairbolsonaro/status/979015877558497280
2018-03-28,"- Tão ou mais grave que a corrupção institucionalizada pelo PT é a questão ideológica. 
- Vitimizam-se e culpam terceiros pelos seus crimes.
- Brasil acima de tudo! Deus acima de todos! https://t.co/3VbmX1PnQc",5598,1952,https://twitter.com/jairbolsonaro/status/978943291973623809
2018-03-28,...Um paralelepípedo no sapato da esquerda! https://t.co/uH22BtHdPy,2627,653,https://twitter.com/jairbolsonaro/status/978892312188215297
2018-03-27,"Nessa quarta-feira, 28 de março, estaremos em Curitiba com Delegado Francischini. Às 11h30 pousarei no aeroporto Afonso Penna. Desde já agradeço todo apoio e consideração.",5488,912,https://twitter.com/jairbolsonaro/status/978709244206895104
2018-03-26,CULTURA DO ESTUPRO? https://t.co/JTvOBAglss,3096,776,https://twitter.com/jairbolsonaro/status/978411083504476160
2018-03-26,RT @CarlosBolsonaro: Por @jairbolsonaro - No próximo sábado: 31/março. Reflita. https://t.co/nB4LfrdN5X,0,143,https://twitter.com/jairbolsonaro/status/978376390155390981
2018-03-26,"Mulheres do Rio do Rio Grande do Sul, muito obrigado. https://t.co/Zbo8bqvb9p",6860,1332,https://twitter.com/jairbolsonaro/status/978341845813129216
2018-03-26,"- Gostaria de entender o Sr. Villa, mas não sou psiquiatra.
- Contudo ele não deixa de estar certo sobre quem se beneficia com a crise.
- Apenas não diz que o beneficiado, diferentemente dos outros, não está envolvido em maracutaias. https://t.co/foEwnaIsry",2656,567,https://twitter.com/jairbolsonaro/status/978275087655849986
2018-03-25,🇧🇷👍🏻👉🏻 https://t.co/knOG65MDST,4290,917,https://twitter.com/jairbolsonaro/status/978058593013583872
2018-03-25,Estamos chegando mais longe devido a confiança de vocês! Um abraço 🇧🇷. https://t.co/AgGz7dHsyS,6488,965,https://twitter.com/jairbolsonaro/status/978048251415982080
2018-03-25,TODOS CONTRA  BOLSONARO. https://t.co/hT1nuZ17pD,3926,898,https://twitter.com/jairbolsonaro/status/977881060880068609
2018-03-24,"- Stédile, chefe dos marginais do MST, prega a destruição do campo arruinando grande parte de nossa economia.
- Elege os ""Bolsonaros"" da vida como seus inimigos.
- Não foi pensando em nossa segurança e liberdade que a esquerda nos desarmou.
- ASSISTA: https://t.co/PXL1u99q9j",2687,651,https://twitter.com/jairbolsonaro/status/977484049974472704
2018-03-23,Jornalista insiste na tese de que o Brasil está no caminho certo para se combater a violência. https://t.co/IaKVhbtrvR,1634,304,https://twitter.com/jairbolsonaro/status/977258796342013958
2018-03-23,"RT @escolasempartid: COVARDIA, DIFAMAÇÃO E ASSÉDIO
Prof - [BOLSONARO] é feminicida, contra a mulher, contra o gay, contra o negro, contra…",0,2672,https://twitter.com/jairbolsonaro/status/977237914143875074
2018-03-23,RT @odiodobem: Isso a imprensa não mostra 😍😇 https://t.co/trFLxSYPeL,0,767,https://twitter.com/jairbolsonaro/status/977237071311065088
2018-03-23,Quem banca a campanha do Lula? E a do Bolsonaro? Pousarei na QUARTA-FEIRA em Curitiba. Uma boa oportunidade para saberem se o apoio é espontâneo ou não. https://t.co/tVi7cSU8o4,6145,1432,https://twitter.com/jairbolsonaro/status/977011987103256576
2018-03-22,"Caso seja de seu interesse, segue link que expõe mais detlahes sobre nosso trabalho e opiniões: https://t.co/yvI9KznFUU https://t.co/Hgj5SXyJXS",5795,1718,https://twitter.com/jairbolsonaro/status/976901124962881537
2018-03-21,👍🏻🇧🇷👍🏻 https://t.co/KwK8FUia5t,10233,981,https://twitter.com/jairbolsonaro/status/976606422157885440
2018-03-20,Meu aniversário é amanhã mas hoje recebi uma grande surpresa da Lilian. Obrigado pelo presente e pela consideração! Um forte abraço! https://t.co/6JAS2FSs4A,8346,831,https://twitter.com/jairbolsonaro/status/976236114720772097
2018-03-20,IRMÃOS DE IDEAIS E MUITA GENTE ACREDITA QUE ISSO NÃO EXISTE! Venezuela dá calote em dívida com BNDES e União assume pagamento de quase R$1 bilhão usando seu dinheiro. https://t.co/FQ5LKIvbHS,4036,1525,https://twitter.com/jairbolsonaro/status/976206156673806336
2018-03-20,"Projeto Pensar Brasil: iniciativa do Deputado Federal @BolsonaroSP ,que desde 2017, convida profissionais de diversas áreas para explanar possíveis soluções na vida do brasileiro. Tema da vez: SEGURANÇA PÚBLICA com General Heleno e @MajorVitorHugo . https://t.co/AqY7p2gyaj",1903,393,https://twitter.com/jairbolsonaro/status/976148698198691842
2018-03-20,Juca Kfouri é condenado por agressões verbais contra Jair Bolsonaro (cabe recurso). Por Fernanda Salles. https://t.co/MPreIQxQ3i,4358,700,https://twitter.com/jairbolsonaro/status/976038965814972416
2018-03-19,"Peço ler a matéria onde Mailson, que me critica, na verdade mostra por A+B porque o Brasil nunca deu certo. Obrigado Sr. Mailson por tão esclarecedora matéria. Comente! https://t.co/zQJ0K1oDeb",4924,1034,https://twitter.com/jairbolsonaro/status/975843778970963968
2018-03-19,"Desde quando a Aeronáutica passou a apoiar transporte órgãos, nos últimos 10 meses 476 fígados, corações, rins, pâncreas, pulmões, baços, ... salvaram vidas. Parabéns Forças Armadas. https://t.co/WVtAlzPpmS",11754,2290,https://twitter.com/jairbolsonaro/status/975690681846042624
2018-03-18,"Ao Grande @RenzoGracieBJJ , grato pela consideração. https://t.co/T7gze7XTmw",2889,577,https://twitter.com/jairbolsonaro/status/975475476197240837
2018-03-18,Bom Domingo a todos! https://t.co/4q6K6eySpY,4691,1038,https://twitter.com/jairbolsonaro/status/975362410897788928
2018-03-17,PESQUISA INTENÇÃO DE VOTOS: MATO GROSSO DO SUL https://t.co/UkCHq1iBoz,7902,1688,https://twitter.com/jairbolsonaro/status/975105289186893824
2018-03-17,Cientistas descobrem do leite do ornitorrinco proteína capaz de combater superbactérias. Em nossa viagem à Ásia o interesse pela biodiversidade Amazônica se fez presente.,8262,1120,https://twitter.com/jairbolsonaro/status/974968274852118528
2018-03-17,"Nos Estados Unidos criança pode trabalhar, já no Brasil... https://t.co/f7Tidz5WJN",6595,1421,https://twitter.com/jairbolsonaro/status/974937620395577344
2018-03-16,Boa noite 👍🏻.,16968,2404,https://twitter.com/jairbolsonaro/status/974775529248317447
2018-03-16,RT @CarlosBolsonaro: É surreal! Mais um pai assassinado se torna mais um em meio a mais de 60 mil assassinados por ano (índices maiores que…,0,1632,https://twitter.com/jairbolsonaro/status/974769338593968129
2018-03-16,O produtor rural e a fusão dos ministérios da Agricultura e Meio Ambiente proposto por Jair Bolsonaro. https://t.co/yP2QGHOmmq,2255,418,https://twitter.com/jairbolsonaro/status/974637024656445440
